method,seed,time,phase_TV,phase_balance_l2,coverage,entropy,effective_phase_count,mean_q1,mean_q2,mean_order_norm,radial_order_error,second_moment_error,mean_energy,energy_harmonic_reference_error,energy_std,mass_0,mass_1,mass_2,mass_3,nearest_minimum_diagnostic_mass_0,nearest_minimum_diagnostic_mass_1,nearest_minimum_diagnostic_mass_2,nearest_minimum_diagnostic_mass_3,nearest_minimum_diagnostic_TV,magnetization_norm_mean,binder_cumulant,susceptibility,mean_total_energy_density,mean_gradient_energy_density,mean_local_energy_density,vector_correlation_0,vector_correlation_1,structure_factor_0,structure_factor_1,domain_wall_density_mean,coherent_field_fraction,noncoherent_field_probability,coherent_phase_TV,coherence_magnetization_threshold,coherence_domain_wall_threshold,coherent_phase_mass_0,coherent_phase_mass_1,coherent_phase_mass_2,coherent_phase_mass_3,clip_fraction_mean,clip_fraction_max,safety_clip_fraction,jump_count,mean_jump_count,undirected_edges,directed_atoms,graph_family,jump_type,n_atoms,n_theta,n_rho,rho_n,jump_cost_proxy,score_cost_proxy,total_cost_proxy,cost_proxy,h_shell,max_jump_count,mean_energy_after_jump,mean_energy_before_jump,total_jump_count,effective_log_clip,score_effective_log_clip,score_h_shell,logratio_clip_fraction,score_logratio_clip_fraction,max_log_ratio,score_max_log_ratio,max_score_norm,score_max_score_norm,moment_score,score_moment_score,score_n_rho,score_n_theta,overflow_guard_logratio_clip_fraction,score_overflow_guard_logratio_clip_fraction,score_rho_n,score_changing_logratio_clip_fraction,score_score_changing_logratio_clip_fraction,score_clip_fraction,score_score_clip_fraction
Langevin,20260123,1.32,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1854967981905398,-1.0682782011438894,1.5958135773201219,0.16704419477091878,0.44013453404096636,3.7700773619131773,0.5700773619131771,0.6856939573135412,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5981061712452023,0.4942605595242475,2.363407863786904,0.11781491755978679,0.11679541040778355,0.0010195071520032596,2.567875681739914,2.566415739109817,81.96252749268272,0.060323967341793724,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.36,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1860460607034964,-1.0678532458183665,1.5959372834529244,0.167302328768426,0.441545424368285,3.825840557321159,0.6258405573211587,0.7104850771546926,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.598345034372337,0.4941659575163234,2.402922389321702,0.11955751741628622,0.11851116444775435,0.0010463529685318968,2.568887716951019,2.567406327395422,81.99091140381887,0.061449846626306405,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.4000000000000001,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1862075623439647,-1.067892675246497,1.596083690414487,0.16771416175998943,0.442060328768093,3.801492073657699,0.601492073657699,0.7120447097140392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5985116954928744,0.4940737904582103,2.438438881423366,0.1187966273018031,0.11773937120966078,0.0010572560921422959,2.5695585597796287,2.568086817639508,82.0115123882225,0.062149793248192614,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.44,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1869050334083506,-1.0675661065056665,1.5963837101679998,0.1678365896707861,0.4439411423855298,3.8047252075965017,0.6047252075965015,0.6902069044289565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5988803894330117,0.4939449320403462,2.4878198991156353,0.11889766273739068,0.11782141750988416,0.0010762452275065158,2.570884884165241,2.569412116446367,82.05417398074228,0.06219363050095733,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.48,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.186743318260886,-1.0683230762796723,1.5967698327399984,0.16843592904284752,0.44390176989301783,3.7853145972509785,0.5853145972509783,0.6862541162050217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5993115644435427,0.49378248963160654,2.558129212899729,0.11829108116409308,0.11720310019506895,0.001087980969024133,2.572452914205907,2.5709878754534685,82.10533228650127,0.062402180818460204,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.52,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1866315053143777,-1.0671680069746885,1.5959141219110113,0.167932136799102,0.4436103190227277,3.791318243615123,0.591318243615123,0.6534576673121406,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5985245479164991,0.493559076142979,2.6440289785639948,0.1184786951129726,0.11737180054701282,0.0011068945659597866,2.5701921637032106,2.5687250161963737,82.03338626718919,0.061491238209041905,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.56,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1874665070284622,-1.0671626234126004,1.5965314810936992,0.16871414791045736,0.44554877699133877,3.81753196718044,0.6175319671804398,0.6788481582417818,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5991325924977011,0.4934080323192179,2.7072397388992897,0.11929787397438875,0.1181881998861248,0.0011096740882639516,2.572332512748738,2.5708551602501615,82.10192552231923,0.061201435471301684,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.6,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.187725982940298,-1.0667705268713714,1.5964624541632417,0.16912420980716938,0.4464002429601619,3.8084100352699815,0.6084100352699813,0.6864969778271838,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5991359980422617,0.4932278074348614,2.7899042848684985,0.11901281360218692,0.11787589998163656,0.0011369136205503691,2.572742485315573,2.571269036565802,82.11054051599478,0.06331936989141089,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.6400000000000001,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1876662131460314,-1.0659526159383403,1.595871552874614,0.1687896445682167,0.44629317541400043,3.810627727527804,0.6106277275278038,0.6941847469679073,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5985774110229327,0.49306791049279886,2.85688564345989,0.11908211648524387,0.11793701820019888,0.001145098285044997,2.5710900778001764,2.569615865072674,82.06008021339504,0.062218598132729126,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.68,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1878317140873207,-1.0677681857444732,1.5972079011448903,0.1704358429502159,0.44743101319101175,3.829244173675757,0.6292441736757568,0.6880472734884979,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6000076178499285,0.49283346097378544,2.9666496598056824,0.1196638804273674,0.11848048939468045,0.0011833910326869619,2.576110140129803,2.5746291340123704,82.21744503567031,0.06342486390118252,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.72,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1881912127368377,-1.0687997020365425,1.5981649355114882,0.1713401487442111,0.448506073136784,3.785192545980902,0.585192545980902,0.7052284115498081,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6010187832677674,0.49279815029138974,2.9848151360344843,0.11828726706190319,0.1170996011559445,0.0011876659059586777,2.5793343546336787,2.5778706096192288,82.32283813364204,0.06282029554677329,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.76,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1878554010661835,-1.0688707413300986,1.5979628016676917,0.17158523781022358,0.4479440423995407,3.8269238177430513,0.6269238177430512,0.6692155752370968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.600881106618699,0.49263040963063076,3.0533151069649023,0.11959136930447035,0.1183857621715709,0.0012056071328994669,2.5791311187325547,2.57765129670541,82.31558167161522,0.06271406844174165,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.8,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.188271745668722,-1.0680917349011685,1.5977514499191607,0.17159600053570748,0.4488229771239542,3.7581876747321936,0.5581876747321934,0.6543143434018349,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6007444961045203,0.4925651568149563,3.081770153403056,0.11744336483538105,0.11622999712398231,0.001213367711398724,2.5786247343106425,2.5771718593465933,82.30443115322562,0.06229727505445276,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.84,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1877288785448579,-1.0684408918222827,1.5975812430819991,0.17177379925882647,0.44766608158996163,3.7945066534706617,0.5945066534706616,0.6687691969751676,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6005990967002632,0.4923809333247867,3.160388483648404,0.11857833292095818,0.11735135205197432,0.001226980868983832,2.578498275742083,2.577031383841434,82.29739783581113,0.06270520967024332,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.8800000000000001,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1883072072663061,-1.068658444186203,1.5981567160862302,0.1723063097449261,0.4492510597048646,3.802529625547959,0.6025296255479589,0.6928619351114566,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6012604520102547,0.49230676970668097,3.1891163707042836,0.11882905079837372,0.11758696425535593,0.0012420865430177784,2.5806592309619085,2.5791893939087167,82.36803276257719,0.062018970479989874,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.92,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1883350074576244,-1.0678558182662323,1.597640803983911,0.17183713554466584,0.4493492923585224,3.8000581968881,0.6000581968880998,0.6788861029763111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6007749442870227,0.4921265775217457,3.2601465498945004,0.11875181865275312,0.11748527611378813,0.0012665425389649964,2.5795108567091507,2.5780422907577285,82.32538816721728,0.06433516313002552,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,1.96,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1887252373100758,-1.068107643663252,1.5980993799728977,0.1724578669556088,0.45058734265173384,3.778972294106153,0.578972294106153,0.6819887332824162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6013346447669412,0.49189898729693704,3.353671198244683,0.11809288419081729,0.11679466244720278,0.0012982217436145044,2.581662136487671,2.580202203207081,82.39209174481209,0.06572305709059396,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.0,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.188772503648516,-1.0677095982864542,1.597868533923796,0.17246937307208235,0.4507718592089814,3.829562392240005,0.6295623922400049,0.6927958662193832,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.601151656318487,0.49184762246008673,3.378523463872938,0.11967382475750016,0.11836033695807642,0.001313487799423744,2.5813118890498576,2.5798323848378817,82.37582439539322,0.06760071704876984,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.04,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1884271304148282,-1.066486426307981,1.5967943955954973,0.17178308408477294,0.44989482991033203,3.891932676356223,0.691932676356223,0.6884248798505698,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.600162141589173,0.49172917393185234,3.424925202341882,0.12162289613613197,0.12029276773891973,0.001330128397212255,2.578255528055997,2.576751868459261,82.27909666024209,0.06632221569178555,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.08,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1871641460141382,-1.0671074704926928,1.5962697338366054,0.17143798442047317,0.4470546401166719,3.8246617633588844,0.6246617633588842,0.6802613768699435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5996032183148705,0.491666227399843,3.449163830714639,0.11952068010496514,0.1181976703079221,0.0013230097970430312,2.5764963152106892,2.5750188443318405,82.22429097645676,0.06595177303509345,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.12,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1865483590309294,-1.0664537641820175,1.5953747645794656,0.17062816406469433,0.44577410682198604,3.832449541478779,0.632449541478779,0.6817049873889905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5987999773159163,0.4914734795460446,3.518966320251451,0.11976404817121185,0.1184205922105059,0.0013434559607059394,2.574108485838533,2.5726282284359017,82.14906039091711,0.06660010040378932,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.16,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1861449574780438,-1.0661063822871657,1.5948425246725817,0.1704748046931942,0.44507678670116757,3.8589706836007944,0.6589706836007942,0.6814618027362389,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5983328173236926,0.4912827034643509,3.595504540038945,0.12059283386252483,0.1192267349637363,0.001366098898788514,2.572925445165032,2.571435110977986,82.10891989188828,0.06730446812160255,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.2,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1852420068526397,-1.0656418001241297,1.5938604270700332,0.17030807307728826,0.44319271340226624,3.815508062336869,0.6155080623368687,0.6841758477436461,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.597422012342962,0.4910466636325296,3.7004561865911967,0.11923462694802715,0.11785204811663796,0.0013825788313891756,2.570250697573216,2.568777546971758,82.02627235523008,0.06618253354303462,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.24,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.18526759391568,-1.0655979711992118,1.593850151491833,0.17098912472845806,0.4434866834424539,3.7785975804480287,0.5785975804480286,0.6592139176122765,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5974151859400683,0.4908173145772964,3.799061249214617,0.1180811743890009,0.11668514789930627,0.0013960264896946187,2.5705027538554055,2.5690441895066645,82.03543496562366,0.0656559118831787,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.2800000000000002,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.184593417004663,-1.0660019474697646,1.5936190622667998,0.171299896325183,0.44218688762159186,3.802750003462643,0.602750003462643,0.6839132803364739,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5972034327574436,0.4905224815554965,3.9233799476646425,0.1188359376082076,0.11742779244104261,0.0014081451671650047,2.5701526657720803,2.5686848183665667,82.02621977435561,0.0648278591801758,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.32,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1847925433737359,-1.065277808860166,1.5932828314156684,0.1718531909102037,0.44290308151561864,3.8366536502289392,0.636653650228939,0.6698517623555758,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5969374526825928,0.4902141664336006,4.054662591117051,0.11989542656965435,0.1184611407441709,0.0014342858254834607,2.5697091311782896,2.5682283669189876,82.01216154808345,0.0639264816097175,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.36,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1843212110221362,-1.0659903744546755,1.5934089899667818,0.1724053164132309,0.4419575107400008,3.7909647853132027,0.5909647853132025,0.6760311284051621,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5970965927903151,0.49008505136779323,4.108641611881723,0.11846764954103758,0.1170269264975553,0.0014407230434822867,2.570352841274792,2.568890004693572,82.03382501566612,0.06398951003770328,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.4,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1850583302454945,-1.0664605803851515,1.5942714372401194,0.17334914298584636,0.4441478918078809,3.8237471247770496,0.6237471247770494,0.6923747215088326,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.598037959322957,0.4898533805249644,4.210036390054199,0.1194920976492828,0.11802670321963002,0.001465394429652768,2.57365931810747,2.572183984317224,82.14021386099198,0.06414618439878174,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.44,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1853369005332006,-1.0661483614017127,1.5942697062558797,0.17358428068181558,0.4448912363490267,3.8022959347465126,0.6022959347465124,0.658204266275868,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5980326579650688,0.48969613830315784,4.2738128902081485,0.11882174796082852,0.11734472300632935,0.0014770249544991704,2.573965428222577,2.5724986191849983,82.1460493185536,0.06598203244806451,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.48,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1858547756435636,-1.0668720671387455,1.5951387264302583,0.17438859130614895,0.44641045704446436,3.799232213666321,0.5992322136663208,0.6792005553873871,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5989283557987017,0.4896489407996021,4.2947643588050255,0.11872600667707253,0.11724162493887987,0.0014843817381926532,2.5768478664464416,2.575382346134706,82.23977681914897,0.06498483842578734,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.52,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1862294208042583,-1.0663746148268132,1.5950846554113172,0.17482222910665518,0.4475744311491774,3.8081806542560366,0.6081806542560364,0.7044960145056314,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5989565447865286,0.4893040909900257,4.437319566195157,0.11900564544550114,0.1174943987607979,0.001511246684703246,2.577323457135032,2.5758547771505214,82.25691698432091,0.06365708651453156,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.56,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.18598685840439,-1.0655277992456318,1.5943382073051988,0.17481617348788586,0.4469226129415532,3.806464805928435,0.606464805928435,0.6700896995960515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.598304005760999,0.48929269517886553,4.449670836757207,0.1189520251852636,0.11743158100112368,0.0015204441841399118,2.5752386380299574,2.5737707432674437,82.1913893182887,0.06338391276469084,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20260123,2.6,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1863182274271493,-1.065838584617442,1.594792408178949,0.17514858547442716,0.4478235492925853,3.7725517488554257,0.5725517488554255,0.6634387121538186,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.598780480909971,0.4892845683174749,4.4585842576151435,0.11789224215173205,0.11636680376243459,0.0015254383892974355,2.5768053995891567,2.5753508145421264,82.24102726220046,0.06365594231063525,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Langevin,20261123,0.0,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1860306794807638,-1.074471874780064,1.600362016033556,0.16772471269123507,0.43518300887337613,18.477509310223194,15.277509310223195,4.0333792402385376,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6003998177637648,0.4999135852907728,0.035419655553283746,0.5774221659444748,0.5770021639698408,0.00042000197463383645,2.5683894448130897,2.5611769177634667,81.9644884199005,0.00742410000599048,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0,,,,,,,,,,,,,,,,,,,,,,,,
